date,symphony_id,ticker,weight_pct,shares,market_value,source
2026-05-11,jtQvlI5wINrxpOfxgmgl,TMV,1.4924,15.68473,603.3915631,symphony-stats-meta
2026-05-11,jtQvlI5wINrxpOfxgmgl,USMV,2.9989,12.8835,1212.466185,symphony-stats-meta
2026-05-11,jtQvlI5wINrxpOfxgmgl,BIL,13.4415,59.40523,5434.3904404,symphony-stats-meta
2026-05-11,jtQvlI5wINrxpOfxgmgl,SQQQ,2.3254,22.26824,940.1650928,symphony-stats-meta
2026-05-11,jtQvlI5wINrxpOfxgmgl,PSQ,1.5086,23.35069,609.9200228,symphony-stats-meta
2026-05-11,jtQvlI5wINrxpOfxgmgl,$USD,0.1127,45.58,45.58,symphony-stats-meta
2026-05-12,jtQvlI5wINrxpOfxgmgl,EUM,4.7104,0.5058,8.360874,symphony-stats-meta
2026-05-12,jtQvlI5wINrxpOfxgmgl,TECL,15.9114,0.14722,28.2426848,symphony-stats-meta
2026-05-12,jtQvlI5wINrxpOfxgmgl,BTAL,4.9749,0.73312,8.8304304,symphony-stats-meta
2026-05-12,jtQvlI5wINrxpOfxgmgl,SHV,3.0025,0.04837,5.3294066,symphony-stats-meta
2026-05-12,jtQvlI5wINrxpOfxgmgl,VIXY,9.759,0.64491,17.3222826,symphony-stats-meta
2026-05-12,jtQvlI5wINrxpOfxgmgl,SGOV,27.0952,0.47857,48.09389215,symphony-stats-meta
2026-05-12,jtQvlI5wINrxpOfxgmgl,GLD,18.4156,0.0755,32.687725,symphony-stats-meta
2026-05-12,jtQvlI5wINrxpOfxgmgl,TMV,1.5014,0.06787,2.66491555,symphony-stats-meta
2026-05-12,jtQvlI5wINrxpOfxgmgl,USMV,3.008,0.05653,5.3392585,symphony-stats-meta
2026-05-12,jtQvlI5wINrxpOfxgmgl,PSQ,1.5032,0.10122,2.6681592,symphony-stats-meta
2026-05-12,jtQvlI5wINrxpOfxgmgl,$USD,10.1183,17.96,17.96,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,UPRO,0.002,0.00701,0.9945087,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,EUM,0.8967,27.85003,450.3349851,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,GLDM,3.9976,21.63987,2007.5307399,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,BTAL,1.0364,43.3728,520.4736,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,SHV,1.2271,5.59204,616.2148478,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,VIXY,9.2006,169.18389,4620.4120359,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,SGOV,40.4731,202.22957,20325.08293285,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,GLD,9.7448,11.36744,4893.7397572,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,UVXY,3.5801,49.02886,1797.8882962,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,UDOW,5.2519,43.21563,2637.4498989,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,TMV,1.2306,15.62162,617.9912872,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,USMV,5.2434,27.91453,2633.1776149,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,BIL,11.0384,60.58644,5543.3563278,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,SQQQ,5.7499,68.76738,2887.5422862,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,PSQ,1.2088,23.26653,607.0237677,symphony-stats-meta
2026-05-13,sRxc0F27TQYj10bWwIlO,$USD,0.1186,59.55,59.55,symphony-stats-meta
